valueSetOid,valueSetName,version,code,display
2.16.840.1.113762.1.4.1099.54,SpecimenType,20240606,258414004,Adipose tissue sample
2.16.840.1.113762.1.4.1099.54,SpecimenType,20240606,258415003,Biopsy sample
2.16.840.1.113762.1.4.1099.54,SpecimenType,20240606,258417006,Bone tissue sample
2.16.840.1.113762.1.4.1099.54,SpecimenType,20240606,258418001,Burn tissue
2.16.840.1.113762.1.4.1099.54,SpecimenType,20240606,258419009,Curettings
2.16.840.1.113762.1.4.1099.54,SpecimenType,20240606,258420003,Cyst tissue
2.16.840.1.113762.1.4.1099.54,SpecimenType,20240606,258421004,Embryo biopsy sample
2.16.840.1.113762.1.4.1099.54,SpecimenType,20240606,258422006,Gonad tissue
2.16.840.1.113762.1.4.1099.54,SpecimenType,20240606,258423001,Hair bulb sample
2.16.840.1.113762.1.4.1099.54,SpecimenType,20240606,258424007,Heart valve tissue
2.16.840.1.113762.1.4.1099.54,SpecimenType,20240606,258425008,Natural lens tissue
2.16.840.1.113762.1.4.1099.54,SpecimenType,20240606,258426009,Placental membrane tissue sample
2.16.840.1.113762.1.4.1099.54,SpecimenType,20240606,258428005,Products of conception tissue sample
2.16.840.1.113762.1.4.1099.54,SpecimenType,20240606,258429002,Rectal scrape sample
2.16.840.1.113762.1.4.1099.54,SpecimenType,20240606,258430007,Rectal snip sample
2.16.840.1.113762.1.4.1099.54,SpecimenType,20240606,258431006,Scrapings
2.16.840.1.113762.1.4.1099.54,SpecimenType,20240606,258432004,Sebum sample
2.16.840.1.113762.1.4.1099.54,SpecimenType,20240606,258433009,Smear sample
2.16.840.1.113762.1.4.1099.54,SpecimenType,20240606,258434003,Spun urinary sediment
2.16.840.1.113762.1.4.1099.54,SpecimenType,20240606,258435002,Tumour tissue
2.16.840.1.113762.1.4.1099.54,SpecimenType,20240606,258436001,Umbilical cord tissue
2.16.840.1.113762.1.4.1099.54,SpecimenType,20240606,258437005,Vegetation from heart valve
2.16.840.1.113762.1.4.1099.54,SpecimenType,20240606,258438000,Vitreous humor sample
2.16.840.1.113762.1.4.1099.54,SpecimenType,20240606,258439008,Discharge - sample
2.16.840.1.113762.1.4.1099.54,SpecimenType,20240606,258440005,Effusion sample
2.16.840.1.113762.1.4.1099.54,SpecimenType,20240606,258441009,Exudate sample
2.16.840.1.113762.1.4.1099.54,SpecimenType,20240606,258442002,Fluid sample
2.16.840.1.113762.1.4.1099.54,SpecimenType,20240606,258444001,Aqueous humour sample
2.16.840.1.113762.1.4.1099.54,SpecimenType,20240606,258446004,Bronchial fluid sample
2.16.840.1.113762.1.4.1099.54,SpecimenType,20240606,258448003,Bursa fluid sample
2.16.840.1.113762.1.4.1099.54,SpecimenType,20240606,258450006,Cerebrospinal fluid sample
2.16.840.1.113762.1.4.1099.54,SpecimenType,20240606,258452003,Chylous fluid sample
2.16.840.1.113762.1.4.1099.54,SpecimenType,20240606,258453008,Cyst fluid sample
2.16.840.1.113762.1.4.1099.54,SpecimenType,20240606,258454002,Dialysate sample
2.16.840.1.113762.1.4.1099.54,SpecimenType,20240606,258455001,Drainage fluid sample
2.16.840.1.113762.1.4.1099.54,SpecimenType,20240606,258456000,Empyema fluid sample
2.16.840.1.113762.1.4.1099.54,SpecimenType,20240606,258457009,Faecal fluid sample
2.16.840.1.113762.1.4.1099.54,SpecimenType,20240606,258458004,Fistula fluid sample
2.16.840.1.113762.1.4.1099.54,SpecimenType,20240606,258459007,Gastric fluid sample
2.16.840.1.113762.1.4.1099.54,SpecimenType,20240606,258461003,Hydrocele fluid sample
2.16.840.1.113762.1.4.1099.54,SpecimenType,20240606,258462005,Ileostomy fluid sample
2.16.840.1.113762.1.4.1099.54,SpecimenType,20240606,258463000,Jejunal fluid sample
2.16.840.1.113762.1.4.1099.54,SpecimenType,20240606,258465007,Lacrimal fluid sample
2.16.840.1.113762.1.4.1099.54,SpecimenType,20240606,258466008,Middle ear fluid sample
2.16.840.1.113762.1.4.1099.54,SpecimenType,20240606,258467004,Nasopharyngeal washings
2.16.840.1.113762.1.4.1099.54,SpecimenType,20240606,258468009,Oedema fluid sample
2.16.840.1.113762.1.4.1099.54,SpecimenType,20240606,258469001,Pharyngeal washings
2.16.840.1.113762.1.4.1099.54,SpecimenType,20240606,258470000,Prostatic fluid sample
2.16.840.1.113762.1.4.1099.54,SpecimenType,20240606,258471001,Prostatic massage fluid sample
2.16.840.1.113762.1.4.1099.54,SpecimenType,20240606,258472008,Renal pelvis fluid sample
2.16.840.1.113762.1.4.1099.54,SpecimenType,20240606,258474009,Sinus fluid sample
2.16.840.1.113762.1.4.1099.54,SpecimenType,20240606,258475005,Sinus washings
2.16.840.1.113762.1.4.1099.54,SpecimenType,20240606,258476006,Subretinal fluid sample
2.16.840.1.113762.1.4.1099.54,SpecimenType,20240606,258479004,Tissue fluid sample
2.16.840.1.113762.1.4.1099.54,SpecimenType,20240606,258480001,Transtracheal aspirate sample
2.16.840.1.113762.1.4.1099.54,SpecimenType,20240606,258481002,Vaginal washout fluid sample
2.16.840.1.113762.1.4.1099.54,SpecimenType,20240606,258482009,Vesicle fluid sample
2.16.840.1.113762.1.4.1099.54,SpecimenType,20240606,258483004,Mucus sample
2.16.840.1.113762.1.4.1099.54,SpecimenType,20240606,258484005,Postmortem tissue sample
2.16.840.1.113762.1.4.1099.54,SpecimenType,20240606,258485006,Corneal scrapings
2.16.840.1.113762.1.4.1099.54,SpecimenType,20240606,258487003,Faecal smear
2.16.840.1.113762.1.4.1099.54,SpecimenType,20240606,258488008,Lymph node smear
2.16.840.1.113762.1.4.1099.54,SpecimenType,20240606,258489000,Slit skin smear
2.16.840.1.113762.1.4.1099.54,SpecimenType,20240606,258490009,Biliary stone sample
2.16.840.1.113762.1.4.1099.54,SpecimenType,20240606,258492001,Gallstone sample
2.16.840.1.113762.1.4.1099.54,SpecimenType,20240606,258493006,Bladder stone sample
2.16.840.1.113762.1.4.1099.54,SpecimenType,20240606,258494000,Pancreatic stone sample
2.16.840.1.113762.1.4.1099.54,SpecimenType,20240606,258495004,Renal stone sample
2.16.840.1.113762.1.4.1099.54,SpecimenType,20240606,258496003,Ureteric stone sample
2.16.840.1.113762.1.4.1099.54,SpecimenType,20240606,258497007,Abscess swab
2.16.840.1.113762.1.4.1099.54,SpecimenType,20240606,258498002,Conjunctival swab
2.16.840.1.113762.1.4.1099.54,SpecimenType,20240606,258499005,Cough swab
2.16.840.1.113762.1.4.1099.54,SpecimenType,20240606,258500001,Nasopharyngeal swab
2.16.840.1.113762.1.4.1099.54,SpecimenType,20240606,258502009,Pus swab
2.16.840.1.113762.1.4.1099.54,SpecimenType,20240606,258503004,Skin swab
2.16.840.1.113762.1.4.1099.54,SpecimenType,20240606,258504005,BCG site swab
2.16.840.1.113762.1.4.1099.54,SpecimenType,20240606,258505006,Skin ulcer swab
2.16.840.1.113762.1.4.1099.54,SpecimenType,20240606,258506007,Swab of drain insertion site
2.16.840.1.113762.1.4.1099.54,SpecimenType,20240606,258507003,Swab of line insertion site
2.16.840.1.113762.1.4.1099.54,SpecimenType,20240606,258508008,Genital swab
2.16.840.1.113762.1.4.1099.54,SpecimenType,20240606,258509000,Male genital swab
2.16.840.1.113762.1.4.1099.54,SpecimenType,20240606,258510005,Penis swab
2.16.840.1.113762.1.4.1099.54,SpecimenType,20240606,258511009,Penile urethral swab
2.16.840.1.113762.1.4.1099.54,SpecimenType,20240606,258512002,Glans penis swab
2.16.840.1.113762.1.4.1099.54,SpecimenType,20240606,258513007,Prepuce swab
2.16.840.1.113762.1.4.1099.54,SpecimenType,20240606,258514001,Subpreputial swab
2.16.840.1.113762.1.4.1099.54,SpecimenType,20240606,258515000,Coronal sulcus of penis swab
2.16.840.1.113762.1.4.1099.54,SpecimenType,20240606,258516004,Frenulum of penis swab
2.16.840.1.113762.1.4.1099.54,SpecimenType,20240606,258517008,Shaft of penis swab
2.16.840.1.113762.1.4.1099.54,SpecimenType,20240606,258518003,Scrotal swab
2.16.840.1.113762.1.4.1099.54,SpecimenType,20240606,258519006,Female genital swab
2.16.840.1.113762.1.4.1099.54,SpecimenType,20240606,258520000,Vaginal swab
2.16.840.1.113762.1.4.1099.54,SpecimenType,20240606,258521001,HVS - High vaginal swab
2.16.840.1.113762.1.4.1099.54,SpecimenType,20240606,258522008,Low vaginal swab
2.16.840.1.113762.1.4.1099.54,SpecimenType,20240606,258523003,Vulval swab
2.16.840.1.113762.1.4.1099.54,SpecimenType,20240606,258524009,Cervical swab
2.16.840.1.113762.1.4.1099.54,SpecimenType,20240606,258525005,Perineal swab
2.16.840.1.113762.1.4.1099.54,SpecimenType,20240606,258526006,Perianal swab
2.16.840.1.113762.1.4.1099.54,SpecimenType,20240606,258527002,Anal swab
2.16.840.1.113762.1.4.1099.54,SpecimenType,20240606,258528007,Rectal swab
2.16.840.1.113762.1.4.1099.54,SpecimenType,20240606,258529004,TS - Throat swab
2.16.840.1.113762.1.4.1099.54,SpecimenType,20240606,258530009,Urethral swab
2.16.840.1.113762.1.4.1099.54,SpecimenType,20240606,258531008,Wound swab
2.16.840.1.113762.1.4.1099.54,SpecimenType,20240606,258532001,Swab of inanimate object
2.16.840.1.113762.1.4.1099.54,SpecimenType,20240606,258535004,Floor swab
2.16.840.1.113762.1.4.1099.54,SpecimenType,20240606,258536003,Incubator swab
2.16.840.1.113762.1.4.1099.54,SpecimenType,20240606,258537007,Surface swab
2.16.840.1.113762.1.4.1099.54,SpecimenType,20240606,258538002,Transudate sample
2.16.840.1.113762.1.4.1099.54,SpecimenType,20240606,258539005,Bone and joint sample
2.16.840.1.113762.1.4.1099.54,SpecimenType,20240606,258541006,Cardiovascular sample
2.16.840.1.113762.1.4.1099.54,SpecimenType,20240606,258542004,Heart valve sample
2.16.840.1.113762.1.4.1099.54,SpecimenType,20240606,258544003,Natural heart valve sample
2.16.840.1.113762.1.4.1099.54,SpecimenType,20240606,258545002,Vegetation from prosthetic heart valve
2.16.840.1.113762.1.4.1099.54,SpecimenType,20240606,258546001,Vegetation from natural heart valve
2.16.840.1.113762.1.4.1099.54,SpecimenType,20240606,258547005,Cardiac bypass pump fluid sample
2.16.840.1.113762.1.4.1099.54,SpecimenType,20240606,258548000,Dermatological sample
2.16.840.1.113762.1.4.1099.54,SpecimenType,20240606,258549008,Skin scale sample
2.16.840.1.113762.1.4.1099.54,SpecimenType,20240606,258553005,Duodenal string
2.16.840.1.113762.1.4.1099.54,SpecimenType,20240606,258554004,Faecal concretion sample
2.16.840.1.113762.1.4.1099.54,SpecimenType,20240606,258555003,Hot stool sample
2.16.840.1.113762.1.4.1099.54,SpecimenType,20240606,258558001,Oral secretion sample
2.16.840.1.113762.1.4.1099.54,SpecimenType,20240606,258559009,Gingivocrevicular fluid sample
2.16.840.1.113762.1.4.1099.54,SpecimenType,20240606,258560004,Oral saliva sample
2.16.840.1.113762.1.4.1099.54,SpecimenType,20240606,258561000,Parotid gland saliva sample
2.16.840.1.113762.1.4.1099.54,SpecimenType,20240606,258562007,Genetic sample
2.16.840.1.113762.1.4.1099.54,SpecimenType,20240606,258563002,Amniotic cell sample
2.16.840.1.113762.1.4.1099.54,SpecimenType,20240606,258564008,Buccal smear sample
2.16.840.1.113762.1.4.1099.54,SpecimenType,20240606,258565009,Chorionic villi sample
2.16.840.1.113762.1.4.1099.54,SpecimenType,20240606,258566005,Deoxyribonucleic acid sample
2.16.840.1.113762.1.4.1099.54,SpecimenType,20240606,258567001,Gonad sample
2.16.840.1.113762.1.4.1099.54,SpecimenType,20240606,258568006,Polar body sample
2.16.840.1.113762.1.4.1099.54,SpecimenType,20240606,258569003,Skin fibroblast sample
2.16.840.1.113762.1.4.1099.54,SpecimenType,20240606,258570002,Genitourinary sample
2.16.840.1.113762.1.4.1099.54,SpecimenType,20240606,258571003,Machine hemodialysate sample
2.16.840.1.113762.1.4.1099.54,SpecimenType,20240606,258572005,Ultrafiltrate sample
2.16.840.1.113762.1.4.1099.54,SpecimenType,20240606,258574006,Mid-stream urine sample
2.16.840.1.113762.1.4.1099.54,SpecimenType,20240606,258575007,EMU-Early morning urine sample
2.16.840.1.113762.1.4.1099.54,SpecimenType,20240606,258576008,Suprapubic aspirate sample
2.16.840.1.113762.1.4.1099.54,SpecimenType,20240606,258577004,Vaginal secretion sample
2.16.840.1.113762.1.4.1099.54,SpecimenType,20240606,258580003,Whole blood sample
2.16.840.1.113762.1.4.1099.54,SpecimenType,20240606,258581004,Clotted blood sample
2.16.840.1.113762.1.4.1099.54,SpecimenType,20240606,258582006,Blood clot sample
2.16.840.1.113762.1.4.1099.54,SpecimenType,20240606,258583001,Bone marrow clot sample
2.16.840.1.113762.1.4.1099.54,SpecimenType,20240606,258584007,Bone marrow fragment sample
2.16.840.1.113762.1.4.1099.54,SpecimenType,20240606,258585008,Bone marrow trephine sample
2.16.840.1.113762.1.4.1099.54,SpecimenType,20240606,258587000,Buffy coat
2.16.840.1.113762.1.4.1099.54,SpecimenType,20240606,258588005,Hematoma sample
2.16.840.1.113762.1.4.1099.54,SpecimenType,20240606,258589002,Lymph node sample
2.16.840.1.113762.1.4.1099.54,SpecimenType,20240606,258590006,Acidified serum sample
2.16.840.1.113762.1.4.1099.54,SpecimenType,20240606,258591005,White blood cell sample
2.16.840.1.113762.1.4.1099.54,SpecimenType,20240606,258599007,Contact lens solution sample
2.16.840.1.113762.1.4.1099.54,SpecimenType,20240606,258601009,Lens sample
2.16.840.1.113762.1.4.1099.54,SpecimenType,20240606,258602002,Intraocular lens sample
2.16.840.1.113762.1.4.1099.54,SpecimenType,20240606,258603007,Respiratory sample
2.16.840.1.113762.1.4.1099.54,SpecimenType,20240606,258604001,Upper respiratory sample
2.16.840.1.113762.1.4.1099.54,SpecimenType,20240606,258606004,Lower respiratory sample
2.16.840.1.113762.1.4.1099.54,SpecimenType,20240606,258607008,Bronchoalveolar lavage fluid sample
2.16.840.1.113762.1.4.1099.54,SpecimenType,20240606,258608003,Sputum - aspirated sample
2.16.840.1.113762.1.4.1099.54,SpecimenType,20240606,258609006,Sputum - tracheostomy aspirate sample
2.16.840.1.113762.1.4.1099.54,SpecimenType,20240606,258610001,Sputum - induced sample
2.16.840.1.113762.1.4.1099.54,SpecimenType,20240606,258611002,Sputum - trapped sample
2.16.840.1.113762.1.4.1099.54,SpecimenType,20240606,258613004,Living sample
2.16.840.1.113762.1.4.1099.54,SpecimenType,20240606,258614005,Insect sample
2.16.840.1.113762.1.4.1099.54,SpecimenType,20240606,258615006,Larva sample
2.16.840.1.113762.1.4.1099.54,SpecimenType,20240606,258616007,Maggot sample
2.16.840.1.113762.1.4.1099.54,SpecimenType,20240606,258617003,Parasite sample
2.16.840.1.113762.1.4.1099.54,SpecimenType,20240606,258618008,Helminth sample
2.16.840.1.113762.1.4.1099.54,SpecimenType,20240606,258627009,Cannula tip
2.16.840.1.113762.1.4.1099.54,SpecimenType,20240606,258628004,Vascular cannula tip
2.16.840.1.113762.1.4.1099.54,SpecimenType,20240606,258629007,Arterial cannula tip
2.16.840.1.113762.1.4.1099.54,SpecimenType,20240606,258630002,Venous cannula tip
2.16.840.1.113762.1.4.1099.54,SpecimenType,20240606,258631003,Arteriovenous shunt tip
2.16.840.1.113762.1.4.1099.54,SpecimenType,20240606,258649003,Intravenous infusion fluid sample
2.16.840.1.113762.1.4.1099.54,SpecimenType,20240606,258650003,Intravenous lipid infusion fluid sample
2.16.840.1.113762.1.4.1099.54,SpecimenType,20240606,258651004,Cream sample
2.16.840.1.113762.1.4.1099.54,SpecimenType,20240606,258652006,Ice-cream sample
2.16.840.1.113762.1.4.1099.54,SpecimenType,20240606,258653001,Formula milk sample
2.16.840.1.113762.1.4.1099.54,SpecimenType,20240606,258654007,Soya milk sample
2.16.840.1.113762.1.4.1099.54,SpecimenType,20240606,258655008,Cow's milk sample
2.16.840.1.113762.1.4.1099.54,SpecimenType,20240606,258656009,Whole milk sample
2.16.840.1.113762.1.4.1099.54,SpecimenType,20240606,258657000,Semi-skimmed milk sample
2.16.840.1.113762.1.4.1099.54,SpecimenType,20240606,258658005,Skimmed milk sample
2.16.840.1.113762.1.4.1099.54,SpecimenType,20240606,258659002,Sheep's milk sample
2.16.840.1.113762.1.4.1099.54,SpecimenType,20240606,258660007,Goat's milk sample
2.16.840.1.113762.1.4.1099.54,SpecimenType,20240606,258662004,Adhesive slide
2.16.840.1.113762.1.4.1099.54,SpecimenType,20240606,258663009,Sellotape slide
2.16.840.1.113762.1.4.1099.54,SpecimenType,20240606,258664003,Scotch tape slide
2.16.840.1.113762.1.4.1099.54,SpecimenType,20240606,264380007,Synovial fluid cells
2.16.840.1.113762.1.4.1099.54,SpecimenType,20240606,271514008,Sternal bone marrow sample
2.16.840.1.113762.1.4.1099.54,SpecimenType,20240606,271515009,Iliac crest bone marrow sample
2.16.840.1.113762.1.4.1099.54,SpecimenType,20240606,271516005,Vertebral spinous process bone marrow sample
2.16.840.1.113762.1.4.1099.54,SpecimenType,20240606,271518006,Rib bone marrow sample
2.16.840.1.113762.1.4.1099.54,SpecimenType,20240606,276446009,Cervical smear sample
2.16.840.1.113762.1.4.1099.54,SpecimenType,20240606,276833005,24 hour urine sample
2.16.840.1.113762.1.4.1099.54,SpecimenType,20240606,278020009,Spot urine sample
2.16.840.1.113762.1.4.1099.54,SpecimenType,20240606,302794003,Nasogastric aspirate
2.16.840.1.113762.1.4.1099.54,SpecimenType,20240606,302795002,Lymph node aspirate
2.16.840.1.113762.1.4.1099.54,SpecimenType,20240606,303247002,Adrenal tissue
2.16.840.1.113762.1.4.1099.54,SpecimenType,20240606,303248007,Blood film sample
2.16.840.1.113762.1.4.1099.54,SpecimenType,20240606,309048008,Endocrine sample
2.16.840.1.113762.1.4.1099.54,SpecimenType,20240606,309049000,Lesion sample
2.16.840.1.113762.1.4.1099.54,SpecimenType,20240606,309050000,Body substance sample
2.16.840.1.113762.1.4.1099.54,SpecimenType,20240606,309051001,Body fluid sample
